"cl_IdColectas","cl_Numero_Clavo","cl_Letra","cl_Comentarios","cl_Recolector","cl_Fecha","cl_Datos_Etnobotanicos","cl_Plantas_idPlantas","cl_Nombre_Comun","cl_Genero","cl_Especie","cl_Familia","cl_protegida","cl_Numero_salida","cl_Caracteristica_Raiz","cl_Altura_planta","cl_DAP","cl_Diametro_Tronco","cl_Diametro_Raiz","cl_Cobertura","cl_Diametro_cepellon","cl_Altura_cepellon","cl_Estado","cl_Forma_Biologica","cl_Conformacion_cepellon","cl_Estado_Fenologico","cl_Ciclo_Vida","cl_Comentarios_de_registro","cl_Tipo_raiz","cl_Forma_Colecta","cl_Revision","cl_Link","cl_Usuarios_idUsuarios","cl_username","cl_active"
166,897,C,"","","1997-02-01","",42,Siempre viva,Echeveria,montana,CRASSULACEAE,,,,,,,,,,,null,,,,,no trae día ,,,,,3,AndresServicio,1
167,898,C,"","","1997-02-01","",42,Siempre viva,Echeveria,montana,CRASSULACEAE,,,,,,,,,,,null,,,,,no trae día ,,,,,3,AndresServicio,1
168,899,C,"","","1997-02-01","",42,Siempre viva,Echeveria,montana,CRASSULACEAE,,,,,,,,,,,null,,,,,no trae día ,,,,,3,AndresServicio,1
169,900,C,"","","1997-02-01","",41,Siempre viva,Echeveria,nodulosa,CRASSULACEAE,,,,,,,,,,,null,,,,,no trae día ,,,,,3,AndresServicio,1
170,901,C,"","","1997-02-01","",41,Siempre viva,Echeveria,nodulosa,CRASSULACEAE,,,,,,,,,,,null,,,,,no trae día ,,,,,3,AndresServicio,1
174,903,C,"","","1997-02-01","",41,Siempre viva,Echeveria,nodulosa,CRASSULACEAE,,,,,,,,,,,null,,,,,no trae día ,,,,,3,AndresServicio,1
175,904,C,"","","1997-09-01","",43,"Cabeza de indio, gallinita",Agave,stricta,AGAVACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día ,,,,,3,AndresServicio,1
176,905,C,"","","1997-09-01","",43,"Cabeza de indio, gallinita",Agave,stricta,AGAVACEAE,,,,,,,,,,,,,,,,no trae día ,,,,,3,AndresServicio,1
177,909,C,"","","1997-04-01","",18,Coquito,Pseudobombax,ellipticum,BOMBACACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
178,918,C,"","","1800-01-01","",44,Oreja de ratón ,"","",CRASSULACEAE,,,,,,,,,,,Plantas ubicadas en el patio del huaje.,,,,,no trae día,,,,,3,AndresServicio,1
179,932,C,registrada muerta en 1999,"","1997-12-22","",29,Pitahaya,Hylocereus,undatus,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,registrada muerta en 1999,,,,,1,Javier,1
181,945,C,registrada muerta en 1999,"","1997-04-09","",45,Biznaga,Mammillaria,carnea,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
182,946,C,"","","1997-04-09","",45,Biznaga,Mammillaria,carnea,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
183,947,C,"","","1997-04-09","",45,Biznaga,Mammillaria,carnea,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
184,948,C,"","","1997-09-01","",46,Biznaga,Coryphantha,pycnacantha,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
185,949,C,"","","1997-09-01","",46,Biznaga,Coryphantha,pycnacantha,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
186,950,C,"","","1997-09-01","",46,Biznaga,Coryphantha,pycnacantha,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
187,951,C,"","","1997-09-01","",46,Biznaga,Coryphantha,pycnacantha,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
188,952,C,"","","1997-09-01","",46,Biznaga,Coryphantha,pycnacantha,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
189,953,C,"","","1997-09-01","",47,Biznaga,Coryphantha,elephantidens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
190,954,C,"","","1997-09-01","",47,Biznaga,Coryphantha,elephantidens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
191,955,C,"","","1997-09-01","",47,Biznaga,Coryphantha,elephantidens,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
192,956,C,"","","1997-09-01","",47,Biznaga,Coryphantha,elephantidens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
193,957,C,"","","1997-09-01","",47,Biznaga,Coryphantha,elephantidens,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
194,958,C,"","","1997-09-01","",47,Biznaga,Coryphantha,elephantidens,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
195,959,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
196,960,C,"","","1997-04-01","",49,Biznaga,Mammillaria,voburnensis,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
197,961,C,"","","1997-04-01","",49,Biznaga,Mammillaria,voburnensis,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
198,962,C,"","","1997-04-01","",45,Biznaga,Mammillaria,carnea,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
199,963,C,"","","1997-04-01","",49,Biznaga,Mammillaria,voburnensis,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
200,966,C,"","","1996-04-01","",50,Biznaga,Mammillaria,polyedra,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
201,967,C,"","","1996-04-01","",51,Pitayita,Polaskia,chichipe,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
202,973,C,"","","1800-01-01","",52,Pitayo,"",sp.,CACTACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"",,,,,3,AndresServicio,1
203,974,C,"","","1996-02-01","",53,Mala mujer,Cnidoscolus,sp.,EUPHORBIACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"",,,,,3,AndresServicio,1
204,975,C,"","","1996-02-01","",53,Mala mujer,Cnidoscolus,sp.,EUPHORBIACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
205,976,C,"","","1996-04-01","",54,Biznaga,Ferocactus,robustus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
206,977,C,"","","1996-04-01","",51,Pitayita,Polaskia,chichipe,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
207,978,C,"","","1997-08-01","",55,Pitayo brujo,Pilosocereus,chrysacanthus,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
208,979,"","","","1800-01-01","",1,sin dato,"","","",,,,,,,,,,,Plantas ubicadas en el patio del huaje.,,,,,No trae datos,,,,,3,AndresServicio,1
209,980,C,Registrada muerta el 08/08/2003,"","1997-09-01","",56,Biznaga,Coryphantha,calipensis,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,No trae dia,,,,,3,AndresServicio,1
210,981,C,registrada muerta en 07/07/2003,"","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
211,982,C,registrada muerta en 22/04/2002,"","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
212,983,C,"","","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
213,984,C,Registrada 04/02/2005,"","1997-06-01","",58,Biznaga,Mammillaria,albilanata,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
214,985,C,"","","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
215,986,C,registrada muerta en 29/09/2001,"","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
216,987,C,"","","1996-08-01","",59,Chivicio,Opuntia,pubescens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
217,988,C,"","","1998-02-04","",60,Biznaga,Ferocactus,recurvus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
218,989,C,"","","1996-08-01","",59,Chivicio,Opuntia,pubescens,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
219,990,C,"","","1800-01-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,null,,,,,no trae fecha,,,,,3,AndresServicio,1
220,991,C,"","","1997-04-01","",61,"Cardon, Candelabro",Pachycereus,weberi,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
221,992,"","","","1800-01-01","",1,sin dato,"","","",,,,,,,,,,,null,,,,,No trae datos,,,,,3,AndresServicio,1
222,993,C,"","","1996-05-01","",62,Tetecho,Neobuxbaumia,tetetzo,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
223,994,C,registrada muerta en 1999,"","1997-11-01","",63,Calaverita,Cascabela,thevetioides,APOCYNACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
224,995,C,"","","1996-08-01","",64,Biznaga de dulce,Melocactus,curvispinus,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
225,996,C,"","","1996-08-01","",64,Biznaga de dulce,Melocactus,curvispinus,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
226,997,C,"","","1800-01-01","",65,Biznaga,Ferocactus,macrodiscus,CACTACEAE,,,,,,,,,,,null,,,,,no trae fecha,,,,,3,AndresServicio,1
227,998,C,"","","1998-02-04","",60,Biznaga,Ferocactus,recurvus,CACTACEAE,,,,,,,,,,,null,,,,,no trae fecha,,,,,3,AndresServicio,1
229,999,"","","","1800-01-01","",1,sin dato,"","","",,,,,,,,,,,null,,,,,No trae datos,,,,,3,AndresServicio,1
230,1000,C,"","","1997-06-01","",66,Biznaga,Mammillaria,beneckei,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
231,1001,C,"","","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
232,1002,C,"","","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
233,1003,C,"","","1996-06-01","",67,Organito,Peniocereus,oaxacensis,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
235,1004,C,"","","1998-02-12","",45,Biznaga,Mammillaria,carnea,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,3,AndresServicio,1
236,1005,C,registrada muerta en 31/07/2001,"","1996-04-01","",50,Biznaga,Mammillaria,polyedra,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
237,1006,C,registrada muerta en 1999,"","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
238,1007,C,"",Luis Cervantes,"1800-01-01","",50,Biznaga,Mammillaria,polyedra,CACTACEAE,,,,,,,,,,,null,,,,,No trae fecha,,,,,1,Javier,1
239,1008,"","","","1996-04-01","",57,Biznaga,Mammillaria,haageana,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
240,1009,C,Planta registrada en la bitácora como Acanthocereus tetragonus,"","1998-04-01","",68,Nopal de cruz,Acanthocereus,subinermis,CACTACEAE,,,,,,,,,,,null,,,,,No trae día,,,,,1,Javier,1
241,1010,C,registrada muerta en 18/09/2002,"","1996-04-01","",10,Maguey  ,Agave,seemanniana,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
242,1011,C,Planta registrada como muerta en 24/06/2001,"","1996-04-01","",10,Maguey  ,Agave,seemanniana,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,1,Javier,1
243,1012,C,"","","1997-12-22","",69,Nopal gordito,Opuntia,auberi,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"",,,,,3,AndresServicio,1
244,1013,C,"","","1997-12-22","",69,Nopal gordito,Opuntia,auberi,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"",,,,,1,Javier,1
245,1014,C,"","","1997-12-22","",70,Nopal de lengüita,Opuntia,karwinskiana,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
246,1016,C,"","","1997-12-22","",69,Nopal gordito,Opuntia,auberi,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"",,,,,3,AndresServicio,1
247,1015,C,"","","1998-02-11","",71,Maguey tobasiche ,Agave,karwinskii,AGAVACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"",,,,,1,Javier,1
248,1017,C,"","","1997-12-22","",70,Nopal de lengüita,Opuntia,karwinskiana,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
249,1018,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
250,1019,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
251,1020,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
252,1021,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
253,1022,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
254,1023,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
255,1024,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
256,1025,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
257,1026,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
258,1027,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
259,1028,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
260,1029,C,"","","1998-05-08","",73,Rabo lagarto,Acanthocereus,horridus,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
261,1030,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
262,1031,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
263,1032,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
264,1033,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
265,1034,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
266,1035,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
267,1036,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
268,1037,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
269,1038,C,"","","1996-04-01","",74,Nopal,Opuntia,decumbens,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,no trae día,,,,,3,AndresServicio,1
270,1039,C,"","","1997-06-01","",30,Biznaga,Mammillaria,beneckei,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
271,1040,C,"","","1997-06-01","",30,Biznaga,Mammillaria,beneckei,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
272,1041,C,"","","1997-06-01","",30,Biznaga,Mammillaria,beneckei,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
273,1042,C,"","","1997-06-01","",30,Biznaga,Mammillaria,beneckei,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
274,1043,C,"","","1997-06-01","",30,Biznaga,Mammillaria,beneckei,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
275,1044,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
276,1045,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
277,1046,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,no trae día,,,,,3,AndresServicio,1
278,1047,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
279,1048,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
280,1049,C,"","","1997-09-01","",48,Biznaga,Coryphantha,reduncispina,CACTACEAE,,,,,,,,,,,null,,,,,no trae día,,,,,3,AndresServicio,1
281,1050,C,"","","1800-01-01","",75,Biznaga,Mammillaria,karwinskiana,CACTACEAE,,,,,,,,,,,null,,,,,No trae fecha,,,,,1,Javier,1
283,1051,C,"","","1998-01-21","",76,Nopal peludo,Opuntia,pilifera,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"",,,,,3,AndresServicio,1
284,1052,C,"","","1998-01-21","",77,Copalillo,Fouquieria,splendens,FOUQUIERIACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,1,Javier,1
285,1053,C,registrada muerta el 01/02/2002,"","1998-01-21","",78,Maguey,Agave,sp.,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,3,AndresServicio,1
286,1054,C,Planta registrada como muerta en 02/02/2002,"","1998-01-21","",78,Maguey,Agave,sp.,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,1,Javier,1
287,1055,C,registrada muerta el 01/02/2002,"","1998-01-21","",79,Maguey,Agave,titanota,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,3,AndresServicio,1
289,1056,C,Planta registrada como muerta en 22/09/2005,"","1998-01-21","",80,"Tobasiche, cirial",Agave,karwinskii,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,1,Javier,1
290,1058,C,Planta registrada como muerta en 1999,"","1998-01-17","",80,"Tobasiche, cirial",Agave,karwinskii,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,1,Javier,1
291,1057,C,"","","1998-02-17","",80,"Tobasiche, cirial",Agave,karwinskii,AGAVACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
292,1059,C,"","","1998-01-22","",80,"Tobasiche, cirial",Agave,karwinskii,AGAVACEAE,,,,,,,,,,,Plantas ubicadas en campo en la zona de Jardín de Rocas.,,,,,"",,,,,3,AndresServicio,1
293,1060,C,"","","1998-01-22","",80,"Tobasiche, cirial",Agave,karwinskii,AGAVACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
294,1061,C,"","","1998-01-22","",75,Biznaga,Mammillaria,karwinskiana,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
295,1062,C,"","","1998-01-22","",83,Garambullo,Myrtillocactus,schenkii,CACTACEAE,,,,,,,,,,,Plantas ubicadas en campo en la zona de Jardín de Rocas.,,,,,"",,,,,1,Javier,1
296,1064,C,"","","1998-01-22","",83,Garambullo,Myrtillocactus,schenkii,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,1,Javier,1
297,1063,C,"","","1998-01-22","",83,Garambullo,Myrtillocactus,schenkii,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"",,,,,3,AndresServicio,1
298,1065,C,"","","1997-12-22","",70,Nopal de lengüita,Opuntia,karwinskiana,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de las artes de Oaxaca.,,,,,"",,,,,3,AndresServicio,1
300,1067,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
301,1068,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
302,1069,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
303,1070,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
304,1071,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
305,1072,C,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
306,1073,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
307,1074,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
308,1075,D,"","","1998-01-15","",85,Cuajilote,Parmentiera,aculeata,BIGNONIACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
309,1076,C,"","","1998-01-15","",86,Pitayo,Stenocereus,pruinosus,CACTACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
310,1077,C,registrada muerta en 1999,"","1998-01-15","",86,Pitayo,Stenocereus,pruinosus,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,3,AndresServicio,1
311,1078,C,"","","1998-01-15","",87,Pitayo,Stenocereus,treleasei,CACTACEAE,,,,,,,,,,,Plantas ubicadas en campo en la zona de Jardín de Rocas.,,,,,"",,,,,3,AndresServicio,1
312,1079,C,"","","1998-01-15","",88,Maguey de pulque ,Agave,salmiana,AGAVACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
313,1080,C,"","","1998-01-15","",88,Maguey de pulque ,Agave,salmiana,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,3,AndresServicio,1
314,1081,C,"","","1998-01-15","",88,Maguey de pulque ,Agave,salmiana,AGAVACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
315,1082,C,"","","1998-01-22","",89,Tobasiche,Agave,karwinskii,AGAVACEAE,,,,,,,,,,,null,,,,,"",,,,,3,AndresServicio,1
317,1083,C,"","","1997-12-17","",90,Ciruelo,Spondias,sp.,ANACARDIACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"",,,,,3,AndresServicio,1
318,1084,C,"","","1998-01-12","",90,Ciruelo,Spondias,sp.,ANACARDIACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical humedo.,,,,,"",,,,,3,AndresServicio,1
320,1085,C,"","","1998-01-12","",90,Ciruelo,Spondias,sp.,ANACARDIACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"",,,,,3,AndresServicio,1
321,1086,C,"","","1998-01-12","",90,Ciruelo,Spondias,sp.,ANACARDIACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical humedo.,,,,,"",,,,,3,AndresServicio,1
322,1087,C,"","","1998-01-23","",23,Copal,Bursera,sp.,BURSERACEAE,,,,,,,,,,,Plantas sin determinación de especie.,,,,,"",,,,,3,AndresServicio,1
